,commit_hash,file_path,filename,action,changes
79,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/go/instances-java.yml,instances-java.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null'), (19, '    attributes:'), (20, '      - name: OS Name'), (21, '        value: not null'), (22, '      - name: hostname'), (23, '        value: not null'), (24, '      - name: Process No.'), (25, '        value: gt 0'), (26, '      - name: Start Time'), (27, '        value: not null'), (28, '      - name: JVM Arguments'), (29, '        value: not null'), (30, '      - name: Jar Dependencies'), (31, '        value: not null'), (32, '      - name: ipv4s'), (33, '        value: not null')]}"
80,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/go/serviceInstanceTopo.yml,serviceInstanceTopo.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'nodes:'), (17, '  - id: not null'), (18, '    name: not null'), (19, '    type: """"'), (20, '    serviceId: ZTJlLXNlcnZpY2UtamF2YS1jb25zdW1lcg==.1'), (21, '    serviceName: e2e-service-java-consumer'), (22, '    isReal: true'), (23, '  - id: not null'), (24, '    name: not null'), (25, '    serviceId: Z28yc2t5.1'), (26, '    serviceName: go2sky'), (27, '    type: not null'), (28, '    isReal: true'), (29, 'calls:'), (30, '  - id: not null'), (31, '    source: not null'), (32, '    detectPoints:'), (33, '      - CLIENT'), (34, '      - SERVER'), (35, '    target: not null')]}"
81,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/go/services.yml,services.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'services:'), (17, '  - key: ZTJlLXNlcnZpY2UtamF2YS1wcm92aWRlcg==.1'), (18, '    label: ""e2e-service-java-provider""'), (19, '  - key: Z28yc2t5.1'), (20, '    label: ""go2sky""'), (21, '  - key: ZTJlLXNlcnZpY2UtamF2YS1jb25zdW1lcg==.1'), (22, '    label: ""e2e-service-java-consumer""')]}"
82,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/go/topo.yml,topo.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'nodes:'), (17, '  - id: VXNlcg==.0'), (18, '    name: User'), (19, '    type: USER'), (20, '    isReal: false'), (21, '  - id: ZTJlLXNlcnZpY2UtamF2YS1jb25zdW1lcg==.1'), (22, '    name: e2e-service-java-consumer'), (23, '    type: Tomcat'), (24, '    isReal: true'), (25, '  - id: Z28yc2t5.1'), (26, '    name: go2sky'), (27, '    type: GoHttpServer'), (28, '    isReal: true'), (29, '  - id: ZTJlLXNlcnZpY2UtamF2YS1wcm92aWRlcg==.1'), (30, '    name: e2e-service-java-provider'), (31, '    type: Tomcat'), (32, '    isReal: true'), (33, '  - id: bG9jYWxob3N0Oi0x.0'), (34, '    name: localhost:-1'), (35, '    type: H2'), (36, '    isReal: false'), (37, 'calls:'), (38, '  - id: VXNlcg==.0-ZTJlLXNlcnZpY2UtamF2YS1jb25zdW1lcg==.1'), (39, '    source: VXNlcg==.0'), (40, '    detectPoints:'), (41, '      - SERVER'), (42, '    target: ZTJlLXNlcnZpY2UtamF2YS1jb25zdW1lcg==.1'), (43, '  - id: ZTJlLXNlcnZpY2UtamF2YS1jb25zdW1lcg==.1-Z28yc2t5.1'), (44, '    source: ZTJlLXNlcnZpY2UtamF2YS1jb25zdW1lcg==.1'), (45, '    detectPoints:'), (46, '      - CLIENT'), (47, '      - SERVER'), (48, '    target: Z28yc2t5.1'), (49, '  - id: Z28yc2t5.1-ZTJlLXNlcnZpY2UtamF2YS1wcm92aWRlcg==.1'), (50, '    source: Z28yc2t5.1'), (51, '    detectPoints:'), (52, '      - CLIENT'), (53, '      - SERVER'), (54, '    target: ZTJlLXNlcnZpY2UtamF2YS1wcm92aWRlcg==.1'), (55, '  - id: ZTJlLXNlcnZpY2UtamF2YS1wcm92aWRlcg==.1-bG9jYWxob3N0Oi0x.0'), (56, '    source: ZTJlLXNlcnZpY2UtamF2YS1wcm92aWRlcg==.1'), (57, '    detectPoints:'), (58, '      - CLIENT'), (59, '    target: bG9jYWxob3N0Oi0x.0')]}"
83,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/go/traces.yml,traces.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'traces:'), (17, '  - key: not null'), (18, '    endpointNames:'), (19, '      - /correlation'), (20, '    duration: ge 0'), (21, '    start: gt 0'), (22, '    isError: false'), (23, '    traceIds:'), (24, '      - not null')]}"
84,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/log/endpoints.yml,endpoints.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'endpoints:'), (17, '  - key: not null'), (18, '    label: /logs/traffic')]}"
85,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/log/instances.yml,instances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null')]}"
86,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/log/logs.yml,logs.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'logs:'), (17, '  - serviceName: not null'), (18, '    serviceId: not null'), (19, '    serviceInstanceName: not null'), (20, '    serviceInstanceId: not null'), (21, '    traceId: not null'), (22, '    timestamp: gt 0'), (23, '    contentType: TEXT'), (24, '    content: not null'), (25, '    tags:'), (26, '      - key: level'), (27, '        value: INFO')]}"
87,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/log/services.yml,services.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'services:'), (17, '  - key: not null'), (18, '    label: not null')]}"
88,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/lua/endpoints-end.yml,endpoints-end.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'endpoints:'), (17, '  - key: not null'), (18, '    label: /nginx/end/info'), (19, '')]}"
89,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/lua/endpoints-entry.yml,endpoints-entry.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'endpoints:'), (17, '  - key: not null'), (18, '    label: /nginx/entry/info')]}"
90,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/lua/instances.yml,instances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null'), (19, '    attributes:'), (20, '      - name: OS Name'), (21, '        value: not null'), (22, '      - name: hostname'), (23, '        value: not null'), (24, '      - name: Process No.'), (25, '        value: gt 0'), (26, '      - name: Start Time'), (27, '        value: not null'), (28, '      - name: JVM Arguments'), (29, '        value: not null'), (30, '      - name: Jar Dependencies'), (31, '        value: not null'), (32, '      - name: ipv4s'), (33, '        value: not null')]}"
91,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/lua/nginxEndpoints.yml,nginxEndpoints.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'endpoints:'), (17, '  - key: VXNlcl9TZXJ2aWNlX05hbWU=.1_L25naW54L2luZm8='), (18, '    label: /nginx/info'), (19, ''), (20, ''), (21, '')]}"
92,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/lua/nginxInstances.yml,nginxInstances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: VXNlcl9TZXJ2aWNlX05hbWU=.1_VXNlcl9TZXJ2aWNlX0luc3RhbmNlX05hbWU='), (18, '    label: User_Service_Instance_Name')]}"
93,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/lua/serviceInstanceTopo.yml,serviceInstanceTopo.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'nodes:'), (17, '  - id: VXNlcl9TZXJ2aWNlX05hbWU=.1_VXNlcl9TZXJ2aWNlX0luc3RhbmNlX05hbWU='), (18, '    name: User_Service_Instance_Name'), (19, '    type: not null'), (20, '    serviceId: VXNlcl9TZXJ2aWNlX05hbWU=.1'), (21, '    serviceName: User_Service_Name'), (22, '    isReal: true'), (23, '  - id: not null'), (24, '    name: not null'), (25, '    serviceId: ZTJlLXNlcnZpY2UtZW50cnktcHJvdmlkZXI=.1'), (26, '    serviceName: e2e-service-entry-provider'), (27, '    type: """"'), (28, '    isReal: true'), (29, 'calls:'), (30, '  - id: not null'), (31, '    source: not null'), (32, '    detectPoints:'), (33, '      - CLIENT'), (34, '      - SERVER'), (35, '    target: VXNlcl9TZXJ2aWNlX05hbWU=.1_VXNlcl9TZXJ2aWNlX0luc3RhbmNlX05hbWU=')]}"
94,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/lua/services.yml,services.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'services:'), (17, '  - key: ZTJlLXNlcnZpY2UtZW50cnktcHJvdmlkZXI=.1'), (18, '    label: ""e2e-service-entry-provider""'), (19, '  - key: VXNlcl9TZXJ2aWNlX05hbWU=.1'), (20, '    label: ""User_Service_Name""'), (21, '  - key: ZTJlLXNlcnZpY2UtZW5kLXByb3ZpZGVy.1'), (22, '    label: ""e2e-service-end-provider""')]}"
95,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/lua/topo.yml,topo.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'nodes:'), (17, '  - id: VXNlcg==.0'), (18, '    name: User'), (19, '    type: USER'), (20, '    isReal: false'), (21, '  - id: ZTJlLXNlcnZpY2UtZW50cnktcHJvdmlkZXI=.1'), (22, '    name: e2e-service-entry-provider'), (23, '    type: Tomcat'), (24, '    isReal: true'), (25, '  - id: VXNlcl9TZXJ2aWNlX05hbWU=.1'), (26, '    name: User_Service_Name'), (27, '    type: Nginx'), (28, '    isReal: true'), (29, '  - id: ZTJlLXNlcnZpY2UtZW5kLXByb3ZpZGVy.1'), (30, '    name: e2e-service-end-provider'), (31, '    type: Tomcat'), (32, '    isReal: true'), (33, '  - id: bG9jYWxob3N0Oi0x.0'), (34, '    name: localhost:-1'), (35, '    type: H2'), (36, '    isReal: false'), (37, 'calls:'), (38, '  - id: VXNlcg==.0-ZTJlLXNlcnZpY2UtZW50cnktcHJvdmlkZXI=.1'), (39, '    source: VXNlcg==.0'), (40, '    detectPoints:'), (41, '      - SERVER'), (42, '    target: ZTJlLXNlcnZpY2UtZW50cnktcHJvdmlkZXI=.1'), (43, '  - id: ZTJlLXNlcnZpY2UtZW50cnktcHJvdmlkZXI=.1-VXNlcl9TZXJ2aWNlX05hbWU=.1'), (44, '    source: ZTJlLXNlcnZpY2UtZW50cnktcHJvdmlkZXI=.1'), (45, '    detectPoints:'), (46, '      - CLIENT'), (47, '      - SERVER'), (48, '    target: VXNlcl9TZXJ2aWNlX05hbWU=.1'), (49, '  - id: VXNlcl9TZXJ2aWNlX05hbWU=.1-ZTJlLXNlcnZpY2UtZW5kLXByb3ZpZGVy.1'), (50, '    source: VXNlcl9TZXJ2aWNlX05hbWU=.1'), (51, '    detectPoints:'), (52, '      - CLIENT'), (53, '      - SERVER'), (54, '    target: ZTJlLXNlcnZpY2UtZW5kLXByb3ZpZGVy.1'), (55, '  - id: ZTJlLXNlcnZpY2UtZW5kLXByb3ZpZGVy.1-bG9jYWxob3N0Oi0x.0'), (56, '    source: ZTJlLXNlcnZpY2UtZW5kLXByb3ZpZGVy.1'), (57, '    detectPoints:'), (58, '      - CLIENT'), (59, '    target: bG9jYWxob3N0Oi0x.0')]}"
96,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/lua/traces.yml,traces.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'traces:'), (17, '  - key: not null'), (18, '    endpointNames:'), (19, '      - /nginx/entry/info'), (20, '    duration: ge 0'), (21, '    start: gt 0'), (22, '    isError: false'), (23, '    traceIds:'), (24, '      - not null'), (25, ''), (26, '  - key: not null'), (27, '    endpointNames:'), (28, '      - /nginx/info'), (29, '    duration: ge 0'), (30, '    start: gt 0'), (31, '    isError: false'), (32, '    traceIds:'), (33, '      - not null'), (34, ''), (35, '  - key: not null'), (36, '    endpointNames:'), (37, '      - /nginx/end/info'), (38, '    duration: ge 0'), (39, '    start: gt 0'), (40, '    isError: false'), (41, '    traceIds:'), (42, '      - not null')]}"
97,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/meter/instances.yml,instances.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null')]}"
98,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/meter/services.yml,services.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'services:'), (17, '  - key: not null'), (18, '    label: ""Your_ApplicationName""')]}"
99,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-test/src/test/resources/expected/metricsservice/instances-istio-dp-e2e-reviews.yml,instances-istio-dp-e2e-reviews.yml,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, 'instances:'), (17, '  - key: not null'), (18, '    label: not null'), (19, '  - key: not null'), (20, '    label: not null'), (21, '  - key: not null'), (22, '    label: not null')]}"
